0,relu,0.2823911863637777,(),51,(),False,"(256, 256)",True,0.8987291348780277,True,0.9987757641711412,glorot_uniform,0.002088197905231225,<__main__.CustomLoss object at 0x2a176f370>,51290,1414.1905341789104,1,8100,<class 'keras.src.optimizers.legacy.gradient_descent.SGD'>,0.1,0.8,0.0023775129450963645,0.00040719743911613135,128,6,True,21,600,0.0,(),CartPole-v0_1
0,sigmoid,0.16948567049498234,(),51,(),False,"(128,)",True,0.9235400224421385,True,0.9528698325453504,he_normal,0.0017188602476613938,<__main__.CustomLoss object at 0x10771e430>,63786,2521.503180808883,2,5500,<class 'keras.src.optimizers.legacy.gradient_descent.SGD'>,0.4,0.30000000000000004,0.0034844340854998028,0.05382484074351967,8,2,True,26,200,0.0,(),CartPole-v0_1
